"Date","gender","distance","category","mincost","maxcost","sessiontimes","maxage","minage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","Users"
"2019-05-28","both",6,"","","","","10","6","","11831+w+39th+PL+Wheat+ridge+80033","","","","","",1
"2019-06-05","both",7,"","","","","10","6","","11831+w+39th+PL+Wheat+ridge+80033","","","","","",2
"2019-06-05","both",7,"","","150","","10","6","","11831+w+39th+PL+Wheat+ridge+80033","","","","","",1
"2019-06-05","both",7,"","","150","","10","6","Distance","11831+w+39th+PL+Wheat+ridge+80033","","","","","",1
"2018-05-16","both",2,"","","","day","6","6","","14216+west+2nd+avenue","","","","","",1
"2018-05-16","both",3,"nature","","","day","9","6","","14216+west+2nd+avenue","","","","","",2
"2018-06-05","both",20,"arts","","","morning","","","","1435+Pinetree+Lane","","","","","",1
"2018-06-05","both",20,"arts","","","morning","9","6","","1435+Pinetree+Lane","","","","","",2
"2018-06-05","both",20,"arts","","","morning","9","6","Cost","1435+Pinetree+Lane","","","","","",2
"2018-06-05","both",20,"arts","","","morning","","","Distance","1435+Pinetree+Lane","","","","","",1
"2018-06-05","both",20,"arts","","","morning","9","6","Distance","1435+Pinetree+Lane","","","","","",1
"2019-05-07","both",15,"","0","100","","10","7","","14437+W+Yale+Placw","","","","","",1
"2019-05-07","both",20,"","0","100","","10","7","","14437+W+Yale+Placw","","","","","",1
"2019-05-07","both",15,"","0","100","","10","7","Distance","14437+W+Yale+Placw","","","","","",16
"2019-05-07","both",20,"","0","100","","10","7","Distance","14437+W+Yale+Placw","","","","","",2
"2019-02-08","both",20,"","","","day","9","6","","1533+belmont+dr.","","","","","",1
"2019-02-08","both",20,"","","","day","9","6","Distance","1533+belmont+dr.","","","","","",2
"2019-06-10","both",3,"academic","","","day","8","6","","1575+sherman+st","","","","","",1
"2019-06-10","both",3,"academic","","","day","8","6","Distance","1575+sherman+st","","","","","",19
"2019-05-07","both",10,"","0","100","","10","7","","17482+E+Euclid+Ave","","","","","",1
"2019-05-07","both",10,"","0","200","","10","7","","17482+E+Euclid+Ave","","","","","",1
"2019-05-07","both",10,"","0","100","","10","7","Distance","17482+E+Euclid+Ave","","","","","",6
"2018-06-28","both",20,"dance","","","","","","","1897+S+Decatur+St+Denver+co++80219","","","","","",1
"2018-06-28","both",20,"arts","","","overnight","","","","1897+S+Decatur+St+Denver+co++80219","","","","","",1
"2018-06-29","both",20,"arts","","","overnight","","","","1897+S+Decatur+St+Denver+co++80219","","","","","",1
"2019-03-10","female",15,"","0","200","morning","7","7","","1901+West+Adams+Street","","","","","",1
"2019-03-10","female",15,"","0","200","morning","7","7","Distance","1901+West+Adams+Street","","","","","",1
"2018-06-01","both",10,"","","300","morning","","","","200+S.+Quebec+St.","","","","","",1
"2018-06-01","both",10,"","","300","morning","","","Distance","200+S.+Quebec+St.","","","","","",1
"2019-06-10","both",20,"academic","","","day","8","6","","20004+e+41st+pl","","","","","",1
"2019-06-10","both",20,"academic","","","day","8","6","Distance","20004+e+41st+pl","","","","","",38
"2019-03-15","both",2,"","","","","","","","2048+S+Pennsylvania+St","","","","","",1
"2019-03-15","both",2,"","","","day","9","5","","2048+S+Pennsylvania+St","","","","","",1
"2019-03-15","both",2,"","","","","","","Distance","2048+S+Pennsylvania+St","","","","","",2
"2019-06-27","both",1,"","","","morning","6","4","","2252+Emerson+St+denver","","","","","",1
"2019-06-27","both",1,"","","","morning","6","4","Distance","2252+Emerson+St+denver","","","","","",2
"2019-05-31","both",10,"","0","50","","2","0","","2474+S.+Ogden+Street","","","","","",1
"2019-05-31","both",10,"","0","50","","2","0","Distance","2474+S.+Ogden+Street","","","","","",9
"2018-06-18","both",20,"","","","","","","","263601","","","","","",1
"2019-01-07","both",10,"","","","","11","6","","2940+Dexter+St","","","","","",2
"2019-01-07","both",10,"","","","","11","6","Distance","2940+Dexter+St","","","","","",12
"2018-07-12","both",20,"music","","","","","","","29thstreet","","","","","",1
"2018-07-12","both",20,"music","","","","","","Distance","29thstreet","","","","","",1
"2018-07-12","both",20,"music","","","","","","","29thstreetAurora","","","","","",1
"2018-07-12","both",20,"music","","","","","","Distance","29thstreetAurora","","","","","",2
"2018-07-14","both",20,"music","","","","","","Distance","29thstreetAurora","","","","","",1
"2018-07-16","both",20,"music","","","","","","Distance","29thstreetAurora","","","","","",1
"2018-03-12","both",10,"academic","","","day","13","5","","30230","","","","","",1
"2018-03-12","both",10,"academic","","","day","13","5","Distance","30230","","","","","",2
"2018-04-23","both",1,"","0","0","","","","","33+E+Bayaud+Ave","","","","","",2
"2018-04-23","both",1,"","0","0","","","","Distance","33+E+Bayaud+Ave","","","","","",3
"2018-05-15","both",10,"","0","100","","12","3","","3415+W+53rd+Ave+Denver","","","","","",1
"2018-05-15","both",10,"","0","100","","12","3","Distance","3415+W+53rd+Ave+Denver","","","","","",1
"2019-02-16","both",6,"","","","day","5","5","","3445+Shoshone+street+denver+co","","","","","",1
"2019-02-16","both",10,"","","","day","5","5","","3445+Shoshone+street+denver+co","","","","","",1
"2019-02-16","both",10,"","","","day","5","5","Distance","3445+Shoshone+street+denver+co","","","","","",18
"2019-04-12","female",20,"","","","morning","","","","3506+s.+Lisbon+st.s","","","","","",2
"2019-04-12","female",20,"","","","morning","","","Distance","3506+s.+Lisbon+st.s","","","","","",1
"2019-05-09","both",20,"academic","","","morning","9","5","","3734+west+union+ave+Denver+Colorado+80236","","","","","",1
"2019-05-09","both",20,"academic","","","morning","9","5","Distance","3734+west+union+ave+Denver+Colorado+80236","","","","","",7
"2019-05-27","both",20,"","","","","7","5","","3905+Quitman+St.","","","","","",1
"2019-05-27","both",20,"","","","day","7","5","","3905+Quitman+St.","","","","","",2
"2019-05-27","both",20,"","","","","7","5","Distance","3905+Quitman+St.","","","","","",1
"2019-05-27","both",20,"","","","day","7","5","Distance","3905+Quitman+St.","","","","","",16
"2019-05-23","both",3,"","","","","","","","420+pennsylvania+St.","","","","","",1
"2019-05-23","both",3,"","","","","","","Distance","420+pennsylvania+St.","","","","","",1
"2018-04-20","both",1,"","","","","","","","4310+e+amherst","","","","","",1
"2018-04-20","both",1,"","","","","","","Distance","4310+e+amherst","","","","","",4
"2018-05-04","both",10,"sports","","","","","","","4461+s+argonne+ct+aurora","","","","","",1
"2018-05-04","both",10,"dance","","","morning","13","9","","4461+s+argonne+ct+aurora","","","","","",1
"2018-05-04","both",10,"sports","","","","","","Distance","4461+s+argonne+ct+aurora","","","","","",3
"2018-05-04","both",10,"dance","","","morning","13","9","Distance","4461+s+argonne+ct+aurora","","","","","",6
"2019-05-14","both",20,"","","","","","","","4500+Crown+Blvd","","","","","",1
"2019-05-14","both",20,"","","","","14","10","","4500+Crown+Blvd","","","","","",1
"2019-03-09","both",20,"dance","","","morning","","","","5305+spring+trail+dr","","","","","",1
"2018-05-23","both",5,"sports","","","","","11","","5408+Valentia+St","","","","","",1
"2018-05-23","both",7,"sports","","","","","11","","5408+Valentia+St","","","","","",1
"2018-05-23","both",5,"sports","","","","","11","Distance","5408+Valentia+St","","","","","",1
"2018-05-23","both",7,"sports","","","","","11","Distance","5408+Valentia+St","","","","","",2
"2019-05-01","both",20,"sports","","","","","","","5509+Pike+St.+Golden+CO+80403","","","","","",1
"2019-05-01","both",20,"sports","","","","12","6","","5509+Pike+St.+Golden+CO+80403","","","","","",6
"2019-05-01","both",20,"sports","","","","","","Distance","5509+Pike+St.+Golden+CO+80403","","","","","",1
"2019-05-01","both",20,"sports","","","","12","6","Distance","5509+Pike+St.+Golden+CO+80403","","","","","",10
"2018-05-15","both",20,"","","","day","","","","5893+e.+Conservation+dr","","","","","",1
"2018-05-16","both",20,"","","","day","","","","5893+e.+Conservation+dr","","","","","",1
"2018-07-10","both",10,"","","","","","","","5896+Alton+st+Denver","","","","","",1
"2018-07-10","both",20,"","","","","","","","5896+Alton+st+Denver","","","","","",1
"2018-07-10","both",10,"","","","","","","Distance","5896+Alton+st+Denver","","","","","",2
"2018-07-10","both",20,"","","","","","","Distance","5896+Alton+st+Denver","","","","","",2
"2018-04-10","both",10,"","","","afternoon","","","","6085+Terry+Lane+Golden+CO+80403","","","","","",1
"2018-04-10","both",10,"","","","afternoon","13","10","","6085+Terry+Lane+Golden+CO+80403","","","","","",1
"2018-04-10","both",10,"","","","afternoon","","","Cost","6085+Terry+Lane+Golden+CO+80403","","","","","",1
"2018-04-10","both",10,"","","","afternoon","13","10","Cost","6085+Terry+Lane+Golden+CO+80403","","","","","",2
"2019-05-06","both",10,"nature","0","50.00","","15","9","","61+del+mar+cir+aurora+co+80011","","","","","",1
"2019-05-06","both",10,"nature","0","50.00","","15","9","Cost","61+del+mar+cir+aurora+co+80011","","","","","",3
"2018-05-06","both",20,"","","","afternoon","","4","","62002","","","","","",2
"2018-05-06","both",30,"","","","afternoon","","4","","62002","","","","","",1
"2018-05-06","both",20,"","","","afternoon","","4","Distance","62002","","","","","",1
"2018-05-14","both",20,"","","","evening","","","","62062","","","","","",3
"2018-06-14","both",20,"","","","evening","","","","62062","","","","","",2
"2018-05-14","both",20,"","","","evening","","","Distance","62062","","","","","",11
"2019-04-10","both",20,"","","","","13","6","","62109","","","","","",1
"2019-03-06","both",35,"","","","day","","","","62208","","","","","",1
"2018-03-16","both",20,"","","","","","","","62221","","","","","",1
"2018-03-04","both",34,"","","","","","","","62221","","","","","",1
"2018-03-16","both",40,"","","","","","","","62221","","","","","",1
"2018-03-16","both",20,"","","","","","","Date","62221","","","","","",2
"2018-03-16","both",40,"","","","","","","Distance","62221","","","","","",1
"2019-03-29","male",20,"academic","","","morning","13","8","","62239","","","","","",1
"2019-03-29","male",20,"academic","","","morning","13","8","Distance","62239","","","","","",1
"2019-03-01","female",40,"arts","50","100","morning","9","6","","62298","","","","","",1
"2018-03-28","both",20,"","","","morning","5","3","","63005","","","","","",1
"2018-03-04","both",20,"","","","","","","","63010","","","","","",1
"2018-03-04","both",20,"","","","","6","4","","63010","","","","","",1
"2018-05-27","both",20,"music","","","day","","","","63011","","","","","",1
"2018-05-27","both",20,"music","","","day","13","10","","63011","","","","","",1
"2019-04-10","both",35,"drama","","","","6","6","","63025","","","","","",2
"2019-04-10","both",35,"drama","","","","6","6","Distance","63025","","","","","",2
"2018-03-10","both",20,"arts","","","","13","10","","63026","","","","","",1
"2018-03-10","both",20,"arts","","","","13","10","Distance","63026","","","","","",1
"2019-03-01","both",20,"","","","","","","","63028","","","","","",2
"2019-03-01","both",30,"","","","","","","","63028","","","","","",1
"2019-03-01","both",20,"","","","","14","13","","63028","","","","","",2
"2019-03-01","both",30,"","","","","","","Cost","63028","","","","","",1
"2019-03-01","both",20,"","","","","14","13","Distance","63028","","","","","",2
"2018-04-08","both",20,"","","","","","","","63031","","","","","",1
"2018-04-13","both",30,"","","","","","","","63031","","","","","",1
"2018-03-25","both",20,"sports","","","morning","14","","","63031","","","","","",1
"2018-03-25","both",20,"cooking","","","","13","10","","63031","","","","","",1
"2018-03-25","both",30,"sports","","","","13","10","","63031","","","","","",1
"2018-04-13","both",20,"","","","","13","11","","63031","","","","","",1
"2018-04-13","both",20,"","","","day","13","11","","63031","","","","","",1
"2018-03-30","both",20,"sports","","","","","3","","63031","","","","","",1
"2018-03-30","both",20,"sports","","","","5","3","","63031","","","","","",1
"2018-03-30","male",20,"sports","","","","5","3","","63031","","","","","",1
"2018-03-02","female",20,"academic","","","day","9","6","","63031","","","","","",1
"2019-02-06","both",20,"academic","300","600","","10","7","","63031","","","","","",2
"2018-05-10","both",20,"nature","0","50","day","10","7","","63031","","","","","",1
"2018-05-10","both",20,"sports","0","50","day","10","7","","63031","","","","","",1
"2018-03-25","both",20,"cooking","","","","13","10","Distance","63031","","","","","",1
"2018-02-28","both",20,"","","","","","","","63033","","","","","",1
"2018-04-19","both",20,"","","","","","","","63033","","","","","",2
"2018-06-26","both",20,"","","","","","","","63033","","","","","",2
"2019-03-09","both",20,"","","","","","","","63033","","","","","",1
"2018-06-26","female",20,"","","","","","","","63033","","","","","",2
"2019-04-10","male",20,"","","","","","","","63033","","","","","",1
"2019-04-10","male",30,"","","","","","","","63033","","","","","",1
"2018-04-19","both",50,"","","","","","","","63033","","","","","",1
"2019-02-12","both",20,"","","","morning","","","","63033","","","","","",1
"2019-02-12","both",50,"","","","morning","","","","63033","","","","","",1
"2019-03-09","both",20,"academic","","","morning","","","","63033","","","","","",1
"2019-04-01","both",40,"arts","","","morning","","","","63033","","","","","",1
"2019-03-09","both",20,"dance","","","morning","","","","63033","","","","","",1
"2018-03-01","both",50,"","","","day","09","06","","63033","","","","","",5
"2018-06-22","both",20,"","","50","","","13","","63033","","","","","",1
