"","camp_address_1","camp_zip","session_date_start","session_date_end","session_max_age","session_min_age","total.duration","lat","lon","session_id","session_size","session_cost","session_categories"
"2205","15151 E. Alameda Parkway, Suite 4600","80012","6/3/19","6/28/19","5","4",48,39.6608005,-104.7984518,"42542","16",390,"sports,nature,academic,arts,specialNeedsStudent,drama,scholarshipsAvailable,stem,cooking"
"2206","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","8/2/19","5","4",48,39.6608005,-104.7984518,"42543","16",390,"cooking,nature,stem,specialNeedsStudent,sports,arts,drama,scholarshipsAvailable,academic"
"2207","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","8/2/19","5","4",48,39.6608005,-104.7984518,"42544","16",390,"scholarshipsAvailable,drama,nature,cooking,sports,stem,academic,arts,specialNeedsStudent"
"2208","15151 E. Alameda Parkway, Suite 4600","80012","6/3/19","6/26/19","12","6",12,39.6782345,-104.8013468,"42545","50",10,"scholarshipsAvailable,specialNeedsStudent,sports"
"2209","15151 E. Alameda Parkway, Suite 4600","80012","6/4/19","6/27/19","12","6",12,39.6782345,-104.8013468,"42546","50",10,"specialNeedsStudent,sports,scholarshipsAvailable"
"2210","15151 E. Alameda Parkway, Suite 4600","80012","6/3/19","6/6/19","14","8",8,39.6719598,-104.8081973,"42547","50",50,"sports,scholarshipsAvailable,specialNeedsStudent"
"2211","15151 E. Alameda Parkway, Suite 4600","80012","7/13/19","7/13/19","16","8",2,39.6719598,-104.8081973,"42549","50",25,"specialNeedsStudent,sports,scholarshipsAvailable"
"2212","15151 E. Alameda Parkway, Suite 4600","80012","8/10/19","8/10/19","16","8",2,39.6719598,-104.8081973,"42550","50",25,"sports,scholarshipsAvailable,specialNeedsStudent"
"2213","15151 E. Alameda Parkway, Suite 4600","80012","7/23/19","7/26/19","12","8",12,39.6139573,-104.6757771,"42551","15",50,"specialNeedsStudent,scholarshipsAvailable,sports,nature"
"2214","15151 E. Alameda Parkway, Suite 4600","80012","6/10/19","6/13/19","17","6",7,39.5958324,-104.7361887,"42552","60",80,"sports,specialNeedsStudent,scholarshipsAvailable"
"2215","15151 E. Alameda Parkway, Suite 4600","80012","6/10/19","6/13/19","17","6",5,39.5958324,-104.7361887,"42553","60",80,"scholarshipsAvailable,sports,specialNeedsStudent"
"2216","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","7/11/19","17","6",7,39.5958324,-104.7361887,"42554","60",80,"sports,scholarshipsAvailable,specialNeedsStudent"
"2217","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","7/11/19","17","6",5,39.5958324,-104.7361887,"42555","60",80,"specialNeedsStudent,scholarshipsAvailable,sports"
"2218","15151 E. Alameda Parkway, Suite 4600","80012","7/29/19","8/1/19","17","6",7,39.5958324,-104.7361887,"42556","60",80,"sports,scholarshipsAvailable,specialNeedsStudent"
"2219","15151 E. Alameda Parkway, Suite 4600","80012","6/17/19","6/20/19","17","6",6,39.650523,-104.819776,"42557","32",80,"specialNeedsStudent,scholarshipsAvailable,sports"
"2220","15151 E. Alameda Parkway, Suite 4600","80012","6/17/19","6/20/19","17","6",6,39.650523,-104.819776,"42558","32",80,"specialNeedsStudent,sports,scholarshipsAvailable"
"2221","15151 E. Alameda Parkway, Suite 4600","80012","6/10/19","6/14/19","6","3",9,39.7299327,-104.877958,"42559","16",63,"academic,stem,specialNeedsStudent,arts,nature,scholarshipsAvailable,cooking,sports,drama"
"2222","15151 E. Alameda Parkway, Suite 4600","80012","6/11/19","6/11/19","6","3",4,39.7299327,-104.877958,"42560","16",33,"arts,stem,scholarshipsAvailable,sports,academic,cooking,drama,specialNeedsStudent,nature"
"2223","15151 E. Alameda Parkway, Suite 4600","80012","6/13/19","6/13/19","6","3",4,39.7299327,-104.877958,"42561","16",33,"scholarshipsAvailable,cooking,nature,stem,academic,specialNeedsStudent,sports,arts,drama"
"2224","15151 E. Alameda Parkway, Suite 4600","80012","6/17/19","6/21/19","6","3",9,39.7299327,-104.877958,"42562","16",63,"stem,cooking,sports,specialNeedsStudent,scholarshipsAvailable,academic,drama,nature,arts"
"2225","15151 E. Alameda Parkway, Suite 4600","80012","6/18/19","6/18/19","6","3",4,39.7299327,-104.877958,"42563","16",33,"stem,arts,sports,cooking,nature,scholarshipsAvailable,drama,academic,specialNeedsStudent"
"2226","15151 E. Alameda Parkway, Suite 4600","80012","6/20/19","6/20/19","6","3",4,39.7299327,-104.877958,"42564","16",33,"drama,arts,specialNeedsStudent,scholarshipsAvailable,academic,sports,stem,nature,cooking"
"2227","15151 E. Alameda Parkway, Suite 4600","80012","6/24/19","6/28/19","6","3",9,39.7299327,-104.877958,"42565","16",63,"specialNeedsStudent,scholarshipsAvailable,stem,academic,nature,drama,sports,cooking,arts"
"2228","15151 E. Alameda Parkway, Suite 4600","80012","6/25/19","6/25/19","6","3",4,39.7299327,-104.877958,"42566","16",33,"drama,arts,sports,academic,stem,cooking,specialNeedsStudent,scholarshipsAvailable,nature"
"2229","15151 E. Alameda Parkway, Suite 4600","80012","6/27/19","6/27/19","6","3",4,39.7299327,-104.877958,"42567","16",33,"arts,drama,nature,cooking,stem,scholarshipsAvailable,specialNeedsStudent,academic,sports"
"2230","15151 E. Alameda Parkway, Suite 4600","80012","7/1/19","7/5/19","6","3",9,39.7299327,-104.877958,"42568","16",63,"sports,scholarshipsAvailable,specialNeedsStudent,stem,academic,nature,arts,drama,cooking"
"2231","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","7/12/19","6","3",9,39.7299327,-104.877958,"42569","16",63,"sports,cooking,scholarshipsAvailable,arts,drama,specialNeedsStudent,nature,stem,academic"
"2232","15151 E. Alameda Parkway, Suite 4600","80012","7/9/19","7/9/19","6","3",4,39.7299327,-104.877958,"42570","16",33,"cooking,arts,drama,stem,specialNeedsStudent,sports,nature,scholarshipsAvailable,academic"
"2233","15151 E. Alameda Parkway, Suite 4600","80012","7/11/19","7/11/19","6","3",4,39.7299327,-104.877958,"42571","16",33,"stem,academic,arts,sports,cooking,drama,nature,scholarshipsAvailable,specialNeedsStudent"
"2234","15151 E. Alameda Parkway, Suite 4600","80012","7/15/19","7/19/19","6","3",27,39.7299327,-104.877958,"42572","16",63,"sports,arts,nature,specialNeedsStudent,academic,drama,stem,cooking,scholarshipsAvailable"
"2235","15151 E. Alameda Parkway, Suite 4600","80012","7/16/19","7/16/19","6","3",4,39.7299327,-104.877958,"42573","16",33,"sports,academic,arts,drama,specialNeedsStudent,nature,scholarshipsAvailable,stem,cooking"
"2236","15151 E. Alameda Parkway, Suite 4600","80012","7/18/19","7/18/19","6","3",4,39.7299327,-104.877958,"42574","16",33,"arts,nature,sports,cooking,drama,academic,stem,specialNeedsStudent,scholarshipsAvailable"
"2237","15151 E. Alameda Parkway, Suite 4600","80012","7/22/19","7/26/19","6","3",9,39.7299327,-104.877958,"42575","16",63,"drama,stem,cooking,arts,specialNeedsStudent,scholarshipsAvailable,nature,academic,sports"
"2238","15151 E. Alameda Parkway, Suite 4600","80012","7/23/19","7/23/19","6","3",4,39.7299327,-104.877958,"42576","16",33,"nature,drama,academic,sports,arts,cooking,stem,specialNeedsStudent,scholarshipsAvailable"
"2239","15151 E. Alameda Parkway, Suite 4600","80012","7/25/19","7/25/19","6","3",4,39.7299327,-104.877958,"42577","16",33,"academic,arts,drama,scholarshipsAvailable,nature,cooking,stem,sports,specialNeedsStudent"
"2240","15151 E. Alameda Parkway, Suite 4600","80012","7/29/19","8/2/19","6","3",9,39.7299327,-104.877958,"42578","16",63,"arts,cooking,sports,nature,academic,specialNeedsStudent,scholarshipsAvailable,drama,stem"
"2241","15151 E. Alameda Parkway, Suite 4600","80012","7/30/19","7/30/19","6","3",4,39.7299327,-104.877958,"42579","16",33,"academic,stem,arts,nature,specialNeedsStudent,scholarshipsAvailable,sports,cooking,drama"
"2242","15151 E. Alameda Parkway, Suite 4600","80012","8/1/19","8/1/19","6","3",4,39.7299327,-104.877958,"42580","16",33,"stem,arts,academic,nature,drama,sports,specialNeedsStudent,scholarshipsAvailable,cooking"
"2243","15151 E. Alameda Parkway, Suite 4600","80012","6/24/19","6/27/19","16","8",28,39.7107605,-104.8124485,"42581","125",145,"scholarshipsAvailable,sports,specialNeedsStudent"
"2244","15151 E. Alameda Parkway, Suite 4600","80012","7/8/19","7/10/19","16","8",21,39.7107605,-104.8124485,"42582","125",133,"scholarshipsAvailable,specialNeedsStudent,sports"
"2245","15151 E. Alameda Parkway, Suite 4600","80012","7/22/19","7/25/19","16","8",28,39.7107605,-104.8124485,"42583","125",145,"scholarshipsAvailable,sports,specialNeedsStudent"
"2246","14500 Lark Bunting Lane","80603","6/9/19","6/14/19","14","12",144,40.1850789,-105.5155543,"42676","8",750,"academic,scholarshipsAvailable"
"2247","14500 Lark Bunting Lane","80603","6/20/19","6/28/19","17","15",216,40.1850789,-105.5155543,"42677","10",1125,"scholarshipsAvailable,academic"
"2248","14500 Lark Bunting Lane","80603","7/8/19","7/12/19","5","4",15,39.96167,-104.761002,"42678","35",80,"scholarshipsAvailable,academic"
"2249","14500 Lark Bunting Lane","80603","7/15/19","7/19/19","7","6",35,39.96167,-104.761002,"42679","35",210,"academic,scholarshipsAvailable"
"2250","14500 Lark Bunting Lane","80603","7/29/19","8/2/19","9","8",35,39.96167,-104.761002,"42680","35",210,"scholarshipsAvailable,academic"
