"X","camp_address_1","camp_zip","session_date_start","session_date_end","total.duration","lat","long","session_id","session_size","session_cost","session_categories","NBHD_Name"
649,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.743626,-105.2114009,"38718","13",439,"scholarshipsAvailable,sports,offersBeforeAfterCare",NA
650,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.743626,-105.2114009,"38719","13",439,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
651,"PO Box 287","80306","5/28/2019","5/31/2019",6,40.004278,-105.243941,"38720","13",444,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
652,"PO Box 287","80306","6/3/2019","6/7/2019",30,40.004278,-105.243941,"38721","13",444,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
653,"PO Box 287","80306","6/17/2019","6/21/2019",30,40.004278,-105.243941,"38722","13",444,"scholarshipsAvailable,offersBeforeAfterCare,sports",NA
654,"PO Box 287","80306","6/24/2019","6/28/2019",30,40.004278,-105.243941,"38723","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports",NA
655,"PO Box 287","80306","7/8/2019","7/12/2019",30,40.004278,-105.243941,"38724","13",444,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
656,"PO Box 287","80306","7/29/2019","8/2/2019",30,40.004278,-105.243941,"38725","26",444,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
657,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38726","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable","Washington Park"
658,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.6918312,-104.9663572,"38727","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare","Washington Park"
659,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6918312,-104.9663572,"38728","13",459,"offersBeforeAfterCare,scholarshipsAvailable,sports","Washington Park"
660,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6918312,-104.9663572,"38729","13",459,"scholarshipsAvailable,offersBeforeAfterCare,sports","Washington Park"
661,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.6918312,-104.9663572,"38730","13",459,"sports,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
662,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38731","13",459,"sports,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
663,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38732","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare","Washington Park"
664,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.6918312,-104.9663572,"38733","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare","Washington Park"
665,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.6918312,-104.9663572,"38734","13",459,"offersBeforeAfterCare,scholarshipsAvailable,sports","Washington Park"
666,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38735","13",459,"offersBeforeAfterCare,scholarshipsAvailable,sports","Washington Park"
667,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.7036388,-104.9583707,"38736","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare","Belcaro"
668,"PO Box 287","80306","5/28/2019","5/31/2019",6,39.743626,-105.2114009,"38737","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
669,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.743626,-105.2114009,"38738","13",439,"sports,scholarshipsAvailable,offersBeforeAfterCare",NA
670,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.743626,-105.2114009,"38739","13",439,"offersBeforeAfterCare,scholarshipsAvailable,sports",NA
671,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.743626,-105.2114009,"38740","13",439,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
672,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.743626,-105.2114009,"38741","13",439,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
673,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.743626,-105.2114009,"38742","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
674,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.743626,-105.2114009,"38743","13",439,"sports,scholarshipsAvailable,offersBeforeAfterCare",NA
675,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.743626,-105.2114009,"38744","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
676,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6019006,-104.9582794,"38745","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare",NA
677,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.5405857,-105.0026892,"38746","13",439,"scholarshipsAvailable,offersBeforeAfterCare,sports",NA
678,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.5405857,-105.0026892,"38747","13",439,"sports,scholarshipsAvailable,offersBeforeAfterCare",NA
679,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.5405857,-105.0026892,"38748","13",439,"sports,scholarshipsAvailable,offersBeforeAfterCare",NA
680,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.9881389,-105.1088567,"38749","13",419,"scholarshipsAvailable,sports,offersBeforeAfterCare",NA
681,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.7128155,-104.8964548,"38750","13",444,"sports,scholarshipsAvailable,offersBeforeAfterCare","Lowry Field"
682,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.7560446,-104.8852189,"38751","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Stapleton"
683,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.7560446,-104.8852189,"38752","13",444,"sports,scholarshipsAvailable,offersBeforeAfterCare","Stapleton"
684,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.7560446,-104.8852189,"38753","13",444,"scholarshipsAvailable,offersBeforeAfterCare,sports","Stapleton"
685,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.7560446,-104.8852189,"38754","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Stapleton"
686,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.7560446,-104.8852189,"38755","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Stapleton"
687,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.7560446,-104.8852189,"38756","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports","Stapleton"
688,"PO Box 287","80306","6/10/2019","6/14/2019",30,40.004278,-105.243941,"38757","13",444,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable",NA
689,"PO Box 287","80306","7/22/2019","7/26/2019",30,40.004278,-105.243941,"38758","13",444,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
690,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.393938,-104.913348,"38759","13",399,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable",NA
691,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38760","13",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare","Washington Park"
692,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.6918312,-104.9663572,"38761","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature","Washington Park"
693,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6918312,-104.9663572,"38762","13",459,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
694,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6918312,-104.9663572,"38763","13",459,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
695,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.6918312,-104.9663572,"38764","13",459,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable","Washington Park"
696,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38765","13",459,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports","Washington Park"
697,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38766","13",459,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
698,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.6918312,-104.9663572,"38767","13",459,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports","Washington Park"
699,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.6918312,-104.9663572,"38768","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature","Washington Park"
700,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38769","13",459,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
701,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.7036388,-104.9583707,"38770","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature","Belcaro"
702,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.743626,-105.2114009,"38771","13",439,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare",NA
703,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.743626,-105.2114009,"38772","13",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
704,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.5405857,-105.0026892,"38773","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature",NA
705,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.9881389,-105.1088567,"38774","13",419,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature",NA
706,"PO Box 287","80306","6/17/2019","6/21/2019",30,40.004278,-105.243941,"38775","13",444,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare",NA
707,"PO Box 287","80306","7/8/2019","7/12/2019",30,40.004278,-105.243941,"38776","13",444,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
708,"PO Box 287","80306","7/29/2019","8/2/2019",30,40.004278,-105.243941,"38777","13",444,"offersBeforeAfterCare,sports,nature,scholarshipsAvailable",NA
709,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38778","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature","Washington Park"
710,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6918312,-104.9663572,"38779","13",459,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports","Washington Park"
711,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38780","13",459,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports","Washington Park"
712,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38781","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature","Washington Park"
713,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.743626,-105.2114009,"38782","13",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
714,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.743626,-105.2114009,"38783","13",439,"sports,nature,offersBeforeAfterCare,scholarshipsAvailable",NA
715,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.743626,-105.2114009,"38784","13",439,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
716,"PO Box 287","80306","5/28/2019","5/31/2019",6,40.004278,-105.243941,"38785","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature",NA
717,"PO Box 287","80306","6/3/2019","6/7/2019",30,40.004278,-105.243941,"38786","13",444,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature",NA
718,"PO Box 287","80306","6/24/2019","6/28/2019",30,40.004278,-105.243941,"38787","13",444,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare",NA
719,"PO Box 287","80306","7/1/2019","7/5/2019",24,40.004278,-105.243941,"38788","13",444,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports",NA
720,"PO Box 287","80306","7/15/2019","7/19/2019",30,40.004278,-105.243941,"38789","13",444,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports",NA
721,"PO Box 287","80306","8/5/2019","8/9/2019",30,40.004278,-105.243941,"38790","13",444,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable",NA
722,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.393938,-104.913348,"38791","13",399,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature",NA
723,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38792","13",459,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare","Washington Park"
724,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.6918312,-104.9663572,"38793","13",459,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
725,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6918312,-104.9663572,"38794","13",459,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare","Washington Park"
726,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6918312,-104.9663572,"38795","13",459,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature","Washington Park"
727,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.6918312,-104.9663572,"38796","13",459,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports","Washington Park"
728,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38797","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature","Washington Park"
729,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38798","13",459,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports","Washington Park"
730,"PO Box 287","80306","7/22/2019","7/26/2019",30,39.6918312,-104.9663572,"38799","13",459,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare","Washington Park"
731,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.6918312,-104.9663572,"38800","13",459,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports","Washington Park"
732,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38801","13",459,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable","Washington Park"
733,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.7036388,-104.9583707,"38802","13",459,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports","Belcaro"
734,"PO Box 287","80306","5/28/2019","5/31/2019",6,39.743626,-105.2114009,"38803","13",439,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare",NA
735,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.743626,-105.2114009,"38804","13",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare",NA
736,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.743626,-105.2114009,"38805","13",439,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports",NA
737,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.743626,-105.2114009,"38806","13",439,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports",NA
738,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.743626,-105.2114009,"38807","13",439,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
739,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.743626,-105.2114009,"38808","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature",NA
740,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.743626,-105.2114009,"38809","13",439,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature",NA
741,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.6019006,-104.9582794,"38810","13",444,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports",NA
742,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6019006,-104.9582794,"38811","13",444,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature",NA
743,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.5405857,-105.0026892,"38812","13",439,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
744,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.5405857,-105.0026892,"38813","13",439,"offersBeforeAfterCare,sports,nature,scholarshipsAvailable",NA
745,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.5405857,-105.0026892,"38814","13",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports",NA
746,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.9881389,-105.1088567,"38815","13",419,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
747,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.9881389,-105.1088567,"38816","13",419,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable",NA
748,"PO Box 287","80306","7/15/2019","7/19/2019",30,40.004278,-105.243941,"38817","13",444,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
749,"PO Box 287","80306","7/22/2019","7/26/2019",30,40.004278,-105.243941,"38818","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports",NA
750,"PO Box 287","80306","7/1/2019","7/5/2019",24,39.6918312,-104.9663572,"38819","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable","Washington Park"
751,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38820","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable","Washington Park"
752,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.743626,-105.2114009,"38821","13",439,"sports,scholarshipsAvailable,offersBeforeAfterCare",NA
753,"PO Box 287","80306","6/10/2019","6/14/2019",30,39.743626,-105.2114009,"38822","13",439,"offersBeforeAfterCare,sports,scholarshipsAvailable",NA
754,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.743626,-105.2114009,"38823","13",439,"sports,offersBeforeAfterCare,scholarshipsAvailable",NA
755,"PO Box 287","80306","6/24/2019","6/28/2019",30,39.7128155,-104.8964548,"38824","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Lowry Field"
756,"PO Box 287","80306","7/29/2019","8/2/2019",30,39.7560446,-104.8852189,"38825","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Stapleton"
757,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.7560446,-104.8852189,"38826","13",444,"scholarshipsAvailable,sports,offersBeforeAfterCare","Stapleton"
758,"PO Box 287","80306","6/10/2019","6/14/2019",30,40.004278,-105.243941,"38827","13",444,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable",NA
759,"PO Box 287","80306","6/24/2019","6/28/2019",30,40.004278,-105.243941,"38828","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
760,"PO Box 287","80306","7/15/2019","7/19/2019",30,40.004278,-105.243941,"38829","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable",NA
761,"PO Box 287","80306","8/5/2019","8/9/2019",30,40.004278,-105.243941,"38830","13",444,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare",NA
762,"PO Box 287","80306","6/3/2019","6/7/2019",30,39.6918312,-104.9663572,"38831","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature","Washington Park"
763,"PO Box 287","80306","6/17/2019","6/21/2019",30,39.6918312,-104.9663572,"38832","13",459,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable","Washington Park"
764,"PO Box 287","80306","7/8/2019","7/12/2019",30,39.6918312,-104.9663572,"38833","13",459,"sports,scholarshipsAvailable,offersBeforeAfterCare,nature","Washington Park"
765,"PO Box 287","80306","7/15/2019","7/19/2019",30,39.6918312,-104.9663572,"38834","13",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare","Washington Park"
766,"PO Box 287","80306","8/5/2019","8/9/2019",30,39.6918312,-104.9663572,"38835","13",459,"offersBeforeAfterCare,sports,nature,scholarshipsAvailable","Washington Park"
767,"PO Box 287","80306","8/12/2019","8/16/2019",30,39.7036388,-104.9583707,"38836","13",459,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports","Belcaro"
