"session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_zip","session_city","session_id","cost_per_day"
"Summer Fun with Magic Rob - Decker Branch",2018-06-15,2018-06-15,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Children will enjoy a magic show filled with laughs and surprises.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34345,1
"Animal Meet and Greet with Nature۪s Educators - Decker Branch",2018-08-10,2018-08-10,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Interact with real animals and learn about their lives and habitats.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"80310030011",80210,"Denver",34358,1
"Summer Rewind - Denver",2018-07-16,2018-07-20,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33692,5.8
"Tie Dye with My Art Workshop - Decker Branch",2018-07-02,2018-07-02,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Make a groovy tee shirt and learn the science of tie-dye!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34351,1
"Under the Sea - Denver",2018-07-30,2018-08-03,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33694,5.8
"Y-Camp Throwdown - Denver",2018-06-18,2018-06-22,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33688,5.8
"Hummingbird Henna Tattoos - Decker Branch",2018-07-17,2018-07-17,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Learn about the art of henna in this interactive program.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"80310030011",80210,"Denver",34354,1
"Mighty Jungle - Denver",2018-06-11,2018-06-15,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","Lions, tigers, and bears, oh my! Discover creatures that slither, crawl, swing, climb, and run during this adventurous week of exploring",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33687,5.8
"Sticky Fingers Cooking Class - Decker Branch",2018-06-19,2018-06-19,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Learn all about the science of cooking while making some delicious treats!",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34346,1
"Tape and Paint Dots - Decker Branch",2018-07-10,2018-07-10,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","An easy, fun craft ideal for ages 3 to 6.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34352,1
"LEGO Engineering Workshop - Decker Branch",2018-06-12,2018-06-12,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Use your imagination to make a LEGO creation!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030011",80210,"Denver",34344,1
"Zooper Heroes with the Denver Zoo - Decker Branch",2018-07-13,2018-07-13,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Learn all about animals and their real-life zooper hero stories!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"80310030011",80210,"Denver",34353,1
"Cupcake Decorating with Church of Cupcakes - Decker Branch",2018-06-25,2018-06-25,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","The only thing better than a cupcake is a cupcake inspired by your favorite book!",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34347,1
"Stained Glass Frame - Decker Branch",2018-06-05,2018-06-05,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Craft program that's ideal for children ages 3 to 6 years.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34343,1
"Magi-Uka-Palooza with Dennis Michael - Decker Branch",2018-06-01,2018-06-01,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Children of all ages enjoy a funny magic show filled with laughs and surprises!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34342,1
"Terrarium - Decker Branch",2018-07-24,2018-07-24,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Learn about science and the art of terrarium-making in this fun craft activity.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"80310030011",80210,"Denver",34355,1
"Out of This World with Cosmic Circle Puppets - Decker Branch",2018-07-27,2018-07-27,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","Children of all ages will enjoy a puppet show and learn about puppets from all over the world",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"80310030011",80210,"Denver",34356,1
"Holidaze - Denver",2018-07-02,2018-07-06,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week. Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33690,5.8
"Hunk-Ta-Bunk-Ta with Katherine Dines - Decker Branch",2018-06-29,2018-06-29,1,39.689196,-104.9831072,51,"Platt Park","Denver Public Library","An interactive, globally-inspired music show that will captivate all ages.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"80310030011",80210,"Denver",34349,1
"You're BACON Me Crazy - Denver",2018-07-30,2018-08-03,29,39.6938078,-104.9837006,51,"Platt Park","YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"80310030011",80210,"Denver",33685,5.8
"Eagle Lake Day Camp On Location at Hope Community Church",2018-06-11,2018-06-15,31,39.683678,-104.9831072,51,"Platt Park","Eagle Lake Camps","Day Camp exerpience for children ages 6-12!",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"80310030015",80210,"Denver",32710,6.2
"Quest & Quill Week 5",2018-06-25,2018-06-29,70,39.6778824,-104.980999,53,"Rosedale","Renaissance Adventures","Creative writing + Adventure Quest",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310030021",80210,"Denver",26345,14
"Quest & Quill Week 9",2018-07-23,2018-07-27,70,39.6778824,-104.980999,53,"Rosedale","Renaissance Adventures","Creative writing + Adventure Quest",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310030021",80210,"Denver",26347,14
"Adventure Quest Week 7",2018-07-09,2018-07-13,70,39.6778824,-104.980999,53,"Rosedale","Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310030021",80210,"Denver",26346,14
"Minecraft Modding",2018-07-30,2018-08-03,52,39.6790166,-104.9602454,64,"University","Coding with Kids","Building Minecraft mods is a great way to learn programming, harness creativity, and enhance problem-solving skills while making your favorite game even better.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26134,10.4
"Electrical Engineering with Arduino",2018-07-30,2018-08-03,57,39.6790166,-104.9602454,64,"University","Coding with Kids","Connect the digital and physical worlds! Get started with electronics and microcontrollers using the popular Arduino board. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26133,11.4
"Android App Development",2018-07-09,2018-07-13,48,39.6790166,-104.9602454,64,"University","Coding with Kids","Take your first step into the world of mobile apps!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26130,9.6
"Scratch Game Development I",2018-07-09,2018-07-13,48,39.6790166,-104.9602454,64,"University","Coding with Kids","Start your coding journey by creating your own games! Campers will learn the core concepts of computer programming that will lay the foundations for future coding success.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26129,9.6
"Electrical Engineering with Arduino",2018-07-09,2018-07-13,57,39.6790166,-104.9602454,64,"University","Coding with Kids","Connect the digital and physical worlds! Get started with electronics and microcontrollers using the popular Arduino board. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26131,11.4
"Software Engineering with Micro:bit",2018-07-09,2018-07-13,52,39.6790166,-104.9602454,64,"University","Coding with Kids","Take your first step into the exciting world of computer hardware programming with micro:bit.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26132,10.4
"Scratch Game Development II",2018-07-30,2018-08-03,48,39.6790166,-104.9602454,64,"University","Coding with Kids","Take your child۪s game development skills up to the next level! ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310030032",80210,"Denver",26135,9.6
"Summer in The Park - Congress Park",2018-06-11,2018-08-03,83,39.72938,-104.958999,20,"Congress Park","Denver Parks & Recreation - Community Recreation","<p>Quality, licensed child care providers offer comprehensive recreational activities in Denver Parks including arts &amp; crafts, active games &amp; sports, aquatics, field trips &amp; special events.</p>",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"80310033004",80206,"Denver",31589,2.15185185185185
"Around the World Adventure",2018-07-09,2018-07-13,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32047,5.6
"Hero Venture",2018-06-18,2018-06-22,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32044,5.6
"Just Dive In!",2018-07-30,2018-08-03,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32050,5.6
"Art Explosion",2018-07-02,2018-07-06,17,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32046,3.4
"Time out for Fun!",2018-07-23,2018-07-27,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32049,5.6
"Galaxy Far Away",2018-06-25,2018-06-29,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32045,5.6
"Ooey Gooey Science",2018-07-16,2018-07-20,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32048,5.6
"Camp Invention - Steele Elementary",2018-06-04,2018-06-08,38,39.7102081,-104.9716513,70,"Washington Park","Camp Invention - Steele Elementary","<p>STEM camp for entering K-6 graders at Steele Elementary</p>",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310034012",80209,"Denver",31919,7.6
"Secret Spy Camp",2018-06-11,2018-06-15,28,39.7102081,-104.9716513,70,"Washington Park","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034012",80209,"Denver",32043,5.6
"CU Boulder Campus & Scott Carpenter Pool",2018-06-14,2018-06-14,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","College visit and swim!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26805,120
"DCPA Tour & La Alma Pool",2018-07-20,2018-07-20,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","Behind the scenes theater tour and swimming",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26819,120
"Meininger Art Class, Art Museum & La Alma Pool",2018-07-11,2018-07-11,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","Art and swimming!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26803,120
"Explorer Camp - Washington Park ",2018-06-11,2018-06-15,84,39.7030987,-104.9681827,70,"Washington Park","Avid4 Adventure","Kids start exploring local recreation spots while building confidence in different adventure sports daily--biking, climbing, hiking, canoeing, and kayaking.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"80310034021",80209,"Denver",31059,16.8
"Pirates Cove",2018-08-07,2018-08-07,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","A day at the water park! ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26801,120
"Discovery Camp - Washington Park ",2018-07-30,2018-08-03,84,39.7030987,-104.9681827,70,"Washington Park","Avid4 Adventure","Kids learn a new adventure sport every day--biking, climbing, hiking, and canoeing. Balanced with yoga, music and art = a perfect week!",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"80310034021",80209,"Denver",31056,16.8
"DCPA Tour & La Alma Pool",2018-06-22,2018-06-22,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","Behind the scenes theater tour and swimming",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26818,120
"Heritage Amusement Park",2018-06-19,2018-08-14,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","A day of rides and games!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26817,2.94736842105263
"Discovery Camp - Washington Park ",2018-07-23,2018-07-27,84,39.7030987,-104.9681827,70,"Washington Park","Avid4 Adventure","Kids learn a new adventure sport every day--biking, climbing, hiking, and canoeing. Balanced with yoga, music and art = a perfect week!",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"80310034021",80209,"Denver",31055,16.8
"CU Boulder Campus & Scott Carpenter Pool",2018-07-26,2018-07-26,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","College visit and swim!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26808,120
"Brown Palace & La Alma Pool",2018-08-03,2018-08-03,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","Ghost tour and outdoor pool! ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26795,120
"CU Boulder Campus & Hike",2018-06-21,2018-06-21,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","College visit and hike!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26788,120
"CU Boulder Campus & Scott Carpenter Pool",2018-07-12,2018-07-12,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","College visit and swim!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26807,120
"Mountain Biking Adventure Team - Washington Park",2018-06-11,2018-06-15,84,39.7030987,-104.9681827,70,"Washington Park","Avid4 Adventure","Grouped by grade and ability, kids visit Denver's beautiful trails to learn technical skills for riding ascending, descending, and winding trails, hills, proper fit of biking gear, commands and trail etiquette.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310034021",80209,"Denver",31081,16.8
"CU Boulder Campus & Hike",2018-07-05,2018-07-05,120,39.7002499,-104.9710489,70,"Washington Park","Denver Tour Club","College visit and hike!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310034021",80210,"Denver",26789,120
"Explorer Camp - Washington Park ",2018-06-04,2018-06-08,84,39.7030987,-104.9681827,70,"Washington Park","Avid4 Adventure","Kids start exploring local recreation spots while building confidence in different adventure sports daily--biking, climbing, hiking, canoeing, and kayaking.",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"80310034021",80209,"Denver",31058,16.8
