"","gender","distance","category","mincost","maxcost","sessiontimes","minage","maxage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","lat","long","users"
"4011","both","20","",NA,NA,"",NA,NA,"","","","","","","ymca","39.6403","-106.3742",1
"4012","both","20","",NA,NA,"",NA,NA,"","","","","","","young+american","39.6403","-106.3742",2
"4013","","","",NA,NA,"",NA,NA,"","","","","","","","39.1911","-106.8175",1
"4014","both","25","academic",NA,NA,"morning",6,10,"","81623","","","offersBeforeAfterCare","","","39.1911","-106.8175",1
"4015","both","10","arts",NA,NA,"morning",7,8,"","80228","","","","","","40.4850","-106.8317",1
"4016","","","",NA,NA,"",NA,NA,"","","","","","","","39.6469","-106.9517",1
"4017","both","20","",0,0,"",NA,NA,"","","","","","","","39.6469","-106.9517",1
"4018","both","20","stem",NA,NA,"",10,13,"","","","","","","","39.6469","-106.9517",6
"4019","both","20","",NA,NA,"",6,6,"","","","","","","","39.6469","-106.9517",4
"4020","both","20","",0,0,"",NA,NA,"Cost","","","","","","","39.6469","-106.9517",3
"4021","both","5","",NA,NA,"",6,6,"","80017","","","","","","39.6469","-106.9517",3
"4022","both","5","",NA,NA,"",6,6,"Distance","80017","","","","","","39.6469","-106.9517",22
"4023","both","20","stem",NA,NA,"",10,13,"","80112","","","","","","39.6469","-106.9517",2
"4024","both","20","cooking",NA,NA,"day",10,13,"","80112","","","","","","39.6469","-106.9517",3
"4025","both","20","stem",NA,NA,"day",10,13,"","80112","","","","","","39.6469","-106.9517",1
"4026","both","20","stem",NA,NA,"",10,13,"Distance","80112","","","","","","39.6469","-106.9517",1
"4027","both","20","cooking",NA,NA,"day",10,13,"Distance","80112","","","","","","39.6469","-106.9517",2
"4028","both","20","stem",NA,NA,"day",10,13,"Distance","80112","","","","","","39.6469","-106.9517",26
"4029","both","20","nature",NA,NA,"",9,15,"","80238","","","","","","39.6469","-106.9517",1
"4030","both","20","nature",NA,NA,"",3,5,"","","","","","","","37.2695","-107.0098",1
"4031","both","20","music",NA,NA,"",6,9,"","","","","","","","37.2695","-107.0098",1
"4032","both","5","",NA,NA,"",5,5,"","80220","","","","","","37.2695","-107.0098",1
"4033","both","25","academic",0,0,"morning",4,8,"","80220","","","","","","37.2695","-107.0098",3
"4034","both","5","",NA,NA,"",5,5,"Distance","80220","","","","","","37.2695","-107.0098",6
"4035","both","","arts",NA,NA,"",NA,NA,"","","","","","","","39.4022","-107.2112",1
"4036","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","39.4022","-107.2112",1
"4037","both","","academic",NA,NA,"",NA,NA,"","","","","","","","39.5728","-107.5364",2
"4038","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","39.5728","-107.5364",7
"4039","both","","music",NA,NA,"",NA,NA,"","","","","","","","39.5728","-107.5364",1
"4040","both","20","music",NA,NA,"",NA,NA,"","","","","","","","39.5728","-107.5364",1
"4041","both","20","music",NA,NA,"",10,13,"","","","","","","","39.5728","-107.5364",2
"4042","","","",NA,NA,"",NA,NA,"","","","","","","","39.5486","-107.6562",1
"4043","both","","cooking",NA,NA,"",NA,NA,"","","","","","","","39.5486","-107.6562",1
"4044","both","20","",NA,NA,"",NA,NA,"","80302","","","","","","40.0375","-107.9131",1
"4045","both","20","",NA,NA,"",NA,NA,"Distance","80302","","","","","","40.0375","-107.9131",26
"4046","both","20","music",NA,NA,"",3,5,"","","","","","","","39.6264","-111.4396",1
"4047","both","","arts",NA,NA,"",NA,NA,"","","","","","","","33.1773","-111.5468",2
"4048","both","","drama",NA,NA,"",NA,NA,"","","","","","","","40.2338","-111.6585",1
"4049","","","",NA,NA,"",NA,NA,"","","","","","","","40.6111","-111.8999",1
"4050","","","",NA,NA,"",NA,NA,"","","","","","","","33.4484","-112.0740",1
"4051","both","","academic",NA,NA,"",NA,NA,"","","","","","","","33.4484","-112.0740",1
"4052","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","33.4484","-112.0740",1
"4053","both","20","drama",NA,NA,"",6,9,"","","","","","","","33.4484","-112.0740",2
"4054","both","10","academic",NA,NA,"",7,10,"","80238","","","","","","33.4484","-112.0740",1
"4055","both","10","academic",NA,NA,"",8,9,"","80238","","","","","","33.4484","-112.0740",1
"4056","both","10","academic",NA,NA,"",7,10,"Distance","80238","","","","","","33.4484","-112.0740",1
"4057","both","10","academic",NA,NA,"",8,9,"Distance","80238","","","","","","33.4484","-112.0740",4
"4058","","","",NA,NA,"",NA,NA,"","","","","","","","43.6187","-116.2146",3
"4059","both","20","academic",NA,NA,"day",NA,NA,"","","","","offersBeforeAfterCare","","","43.6187","-116.2146",1
"4060","both","","academic",NA,NA,"",NA,NA,"","","","","","","","32.7157","-117.1611",1
"4061","both","","cooking",NA,NA,"",NA,NA,"","","","","","","","32.7157","-117.1611",2
"4062","both","20","",NA,NA,"morning",3,5,"","92154","","","","","","32.7157","-117.1611",1
"4063","both","","sports",NA,NA,"",NA,NA,"","","","","","","","33.7825","-117.2286",1
"4064","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","33.7825","-117.2286",2
"4065","both","20","music",NA,NA,"",6,9,"","","","","","","","33.7825","-117.2286",1
"4066","","","",NA,NA,"",NA,NA,"","","","","","","","33.9533","-117.3962",2
"4067","both","20","drama",NA,NA,"",NA,NA,"","","","","","","","33.9533","-117.3962",1
"4068","both","5","drama",NA,NA,"",NA,NA,"","63122","","","","","","33.9533","-117.3962",1
"4069","","20","",NA,NA,"",NA,NA,"","","","","","","","34.1336","-117.9076",1
"4070","both","10","arts",NA,NA,"",NA,NA,"","80249","","","","","","33.8704","-117.9242",1
"4071","both","10","arts",NA,NA,"",NA,NA,"Cost","80249","","","","","","33.8704","-117.9242",4
"4072","","","",NA,NA,"",NA,NA,"","","","","","","","34.0165","-118.1138",4
"4073","both","20","cooking",NA,NA,"",10,13,"","","","","","","","34.0165","-118.1138",1
"4074","both","20","nature",NA,NA,"",10,13,"","","","","","","","34.0165","-118.1138",1
"4075","both","20","stem",NA,NA,"",10,13,"","","","","","","","34.0165","-118.1138",1
"4076","both","","dance",NA,NA,"",NA,NA,"","","","","","","","34.0522","-118.2437",1
"4077","both","","nature",NA,NA,"",NA,NA,"","","","","","","","34.0522","-118.2437",1
"4078","both","","sports",NA,NA,"",NA,NA,"","","","","","","","34.0522","-118.2437",1
"4079","both","20","",NA,NA,"",NA,NA,"","80010","","","","","","34.0522","-118.2437",1
"4080","both","20","",NA,NA,"",NA,NA,"","","","","","","swimming","33.8492","-118.3884",3
"4081","both","10","",NA,NA,"",2,NA,"","80002","","","","","swimming","33.8492","-118.3884",1
"4082","both","10","",NA,NA,"",2,NA,"Distance","80002","","","","","swimming","33.8492","-118.3884",1
"4083","both","10","arts",NA,NA,"morning",4,6,"","","","","","","","34.0195","-118.4912",1
"4084","both","10","arts",NA,NA,"morning",4,6,"","80239","","","","","","34.0195","-118.4912",2
"4085","both","10","arts",NA,NA,"morning",4,6,"Distance","80239","","","","","","34.0195","-118.4912",1
"4086","both","10","",NA,NA,"day",7,14,"","80112","","","","","","34.1706","-118.8376",2
"4087","both","10","",NA,NA,"day",7,14,"Distance","80112","","","","","","34.1706","-118.8376",3
"4088","both","20","sports",NA,NA,"morning",NA,NA,"","80112","","","","","soccer","34.1706","-118.8376",1
"4089","","","",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4090","both","","academic",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",2
"4091","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4092","both","","arts",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",2
"4093","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",2
"4094","both","","cooking",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4095","both","","dance",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4096","both","","drama",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4097","both","","music",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4098","both","","nature",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4099","both","","sports",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4100","both","","stem",NA,NA,"",NA,NA,"","","","","","","","45.8399","-119.7006",1
"4101","both","20","academic",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4102","both","20","arts",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4103","both","20","cooking",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4104","both","20","dance",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4105","both","20","drama",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4106","both","20","music",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4107","both","20","nature",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4108","both","20","sports",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4109","both","20","stem",NA,NA,"",10,13,"","","","","","","","45.8399","-119.7006",1
"4110","both","20","academic",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",2
"4111","both","20","arts",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",2
"4112","both","20","cooking",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4113","both","20","dance",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4114","both","20","drama",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4115","both","20","music",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4116","both","20","nature",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4117","both","20","sports",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",3
"4118","both","20","stem",NA,NA,"",14,18,"","","","","","","","45.8399","-119.7006",1
"4119","both","20","academic",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4120","both","20","arts",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4121","both","20","cooking",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4122","both","20","dance",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4123","both","20","drama",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4124","both","20","music",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4125","both","20","nature",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4126","both","20","sports",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4127","both","20","stem",NA,NA,"",3,5,"","","","","","","","45.8399","-119.7006",1
"4128","both","20","academic",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4129","both","20","arts",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4130","both","20","cooking",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4131","both","20","dance",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4132","both","20","drama",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4133","both","20","music",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4134","both","20","nature",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4135","both","20","sports",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4136","both","20","stem",NA,NA,"",6,9,"","","","","","","","45.8399","-119.7006",1
"4137","both","20","",NA,NA,"",NA,NA,"","80010","","","","","","45.8399","-119.7006",1
"4138","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","45.8399","-119.7006",1
"4139","both","20","academic",NA,NA,"",NA,NA,"","80211","","","","","","45.8399","-119.7006",1
"4140","both","20","academic",NA,NA,"",NA,NA,"Distance","80211","","","","","","45.8399","-119.7006",1
"4141","both","20","",NA,NA,"",NA,NA,"","80302","","","","","","45.8399","-119.7006",1
"4142","both","20","",NA,NA,"",NA,NA,"","","scholarshipsAvailable","","","","","45.8399","-119.7006",1
"4143","both","20","",NA,NA,"",NA,NA,"","","","specialNeedsStudent","","","","45.8399","-119.7006",1
"4144","both","20","",NA,NA,"",NA,NA,"","","","","offersBeforeAfterCare","","","45.8399","-119.7006",1
"4145","both","20","",NA,NA,"",NA,NA,"","","","","","giftedStudent","","45.8399","-119.7006",1
"4146","both","","stem",NA,NA,"",NA,NA,"","","","","","","","39.5296","-119.8138",2
"4147","both","","academic",NA,NA,"",NA,NA,"","","","","","","","37.3022","-120.4830",1
"4148","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","37.3022","-120.4830",1
"4149","both","","arts",NA,NA,"",NA,NA,"","","","","","","","37.3382","-121.8863",1
"4150","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","37.3382","-121.8863",3
"4151","both","20","",0,0,"morning",10,13,"","80202","","","","","","37.3382","-121.8863",1
"4152","both","20","arts",0,0,"morning",10,13,"","80202","","","","","","37.3382","-121.8863",1
"4153","both","20","sports",0,0,"morning",10,13,"","80202","","","","","","37.3382","-121.8863",1
"4154","both","20","",NA,NA,"",NA,NA,"Distance","80202","","","","","","37.3382","-121.8863",1
"4155","both","20","",0,0,"morning",10,13,"Distance","80202","","","","","","37.3382","-121.8863",1
"4156","both","20","arts",0,0,"morning",10,13,"Distance","80202","","","","","","37.3382","-121.8863",2
"4157","both","20","",NA,NA,"",NA,NA,"","","","","","","","37.4419","-122.1430",1
"4158","both","","arts",NA,NA,"",NA,NA,"","","","","","","","37.4419","-122.1430",1
"4159","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","37.4419","-122.1430",1
"4160","","","",NA,NA,"",NA,NA,"","","","","","","","37.4241","-122.1661",1
"4161","both","20","",NA,NA,"",NA,NA,"","","","","","","stanford","37.4241","-122.1661",1
"4162","both","","sports",NA,NA,"",NA,NA,"","","","","","","","37.7652","-122.2416",1
"4163","both","20","",NA,NA,"",NA,NA,"","boulder","","","","","","37.5072","-122.2605",1
"4164","","","",NA,NA,"",NA,NA,"","","","","","","","37.8044","-122.2711",1
"4165","","","",NA,NA,"",NA,NA,"","","","","","","","37.5630","-122.3255",1
"4166","both","20","academic",0,100,"",NA,NA,"","","","","","","","37.5630","-122.3255",1
"4167","both","20","",0,1000,"",NA,NA,"","","","","","","","37.5630","-122.3255",2
"4168","both","20","cooking",0,1000,"",NA,NA,"","","","","","","","37.5630","-122.3255",1
"4169","both","20","",0,1000,"",NA,NA,"Cost","","","","","","","37.5630","-122.3255",3
"4170","both","20","cooking",0,1000,"",NA,NA,"Cost","","","","","","","37.5630","-122.3255",1
"4171","both","20","academic",NA,NA,"",NA,NA,"","300+East+Alameda","scholarshipsAvailable","","","","","37.5630","-122.3255",2
"4172","both","20","",NA,NA,"",NA,NA,"","","","","","","aztec+poetry","37.5630","-122.3255",1
"4173","both","20","",NA,NA,"",NA,NA,"","","","","","","cooking","37.5630","-122.3255",1
"4174","both","20","",0,1000,"",NA,NA,"","","","","","","deportes","37.5630","-122.3255",1
"4175","both","20","",0,1000,"",NA,NA,"","","","","","","leer","37.5630","-122.3255",1
"4176","both","20","",NA,NA,"",NA,NA,"","","","","","","poetry","37.5630","-122.3255",1
"4177","both","20","",NA,NA,"",NA,NA,"","","","","","","reading","37.5630","-122.3255",2
"4178","","","",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",8
"4179","both","20","",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",14
"4180","both","","academic",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",4
"4181","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",15
"4182","both","","arts",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",3
"4183","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",2
"4184","both","10","cooking",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4185","both","20","cooking",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",3
"4186","both","","dance",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4187","both","20","dance",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",3
"4188","both","","nature",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",4
"4189","both","20","nature",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",3
"4190","both","","sports",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",2
"4191","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4192","both","","stem",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",2
"4193","both","20","",0,10,"",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4194","female","20","academic",0,1000,"",NA,NA,"","","","","","","","47.6062","-122.3321",2
"4195","both","20","",NA,NA,"afternoon",NA,NA,"","","","","","","","47.6062","-122.3321",3
"4196","both","20","",NA,NA,"morning",NA,NA,"","","","","","","","47.6062","-122.3321",12
"4197","both","20","",NA,NA,"overnight",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4198","both","20","nature",NA,NA,"overnight",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4199","both","20","",NA,NA,"",NA,NA,"","","","","","","","47.6062","-122.3321",1
"4200","both","20","nature",NA,NA,"",10,12,"","","","","","","","47.6062","-122.3321",2
"4201","both","20","",0,0,"",3,12,"","","","","","","","47.6062","-122.3321",1
"4202","both","20","",0,10,"",3,12,"","","","","","","","47.6062","-122.3321",1
"4203","both","20","dance",NA,NA,"",10,13,"","","","","","","","47.6062","-122.3321",2
"4204","both","20","sports",NA,NA,"",14,18,"","","","","","","","47.6062","-122.3321",9
"4205","both","20","drama",NA,NA,"",3,5,"","","","","","","","47.6062","-122.3321",1
"4206","both","20","academic",NA,NA,"",6,9,"","","","","","","","47.6062","-122.3321",1
"4207","both","20","nature",NA,NA,"",NA,NA,"Cost","","","","","","","47.6062","-122.3321",2
"4208","both","20","",0,0,"",3,12,"Cost","","","","","","","47.6062","-122.3321",1
"4209","both","20","",NA,NA,"",NA,NA,"Distance","","","","","","","47.6062","-122.3321",1
"4210","both","20","academic",NA,NA,"",NA,NA,"","08201","","","","","","47.6062","-122.3321",1
"4211","both","","",NA,NA,"",NA,NA,"","80202","","","","","","47.6062","-122.3321",1
"4212","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","47.6062","-122.3321",4
"4213","both","20","dance",NA,NA,"",NA,NA,"","80202","","","","","","47.6062","-122.3321",1
